REF_DATE,GEO,Age,Sex,Indicators,VALUE
2020,Canada (excluding territories),50 to 64 years,Females,"Fruit and vegetable consumption, 5 times or more per day",30.2
2020,Canada (excluding territories),50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",70.2
2020,Canada (excluding territories),50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",92.2
2020,Canada (excluding territories),50 to 64 years,Females,Has a regular healthcare provider,93.4
2020,Canada (excluding territories),50 to 64 years,Females,Contact with a medical doctor in the past 12 months,NA
2020,Canada (excluding territories),50 to 64 years,Females,Influenza immunization in the past 12 months,44.2
2020,Canada (excluding territories),65 years and over,Both sexes,"Perceived health, very good or excellent",50
2020,Canada (excluding territories),65 years and over,Both sexes,"Perceived health, fair or poor",18.4
2020,Canada (excluding territories),65 years and over,Both sexes,"Perceived mental health, very good or excellent",71
2020,Canada (excluding territories),65 years and over,Both sexes,"Perceived mental health, fair or poor",5.5
2020,Canada (excluding territories),65 years and over,Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",10.3
2020,Canada (excluding territories),65 years and over,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",38.8
2020,Canada (excluding territories),65 years and over,Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",28.3
2020,Canada (excluding territories),65 years and over,Both sexes,Arthritis (15 years and over),45.8
2020,Canada (excluding territories),65 years and over,Both sexes,Diabetes,18.1
2020,Canada (excluding territories),65 years and over,Both sexes,Asthma,8
2020,Canada (excluding territories),65 years and over,Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),7.5
2020,Canada (excluding territories),65 years and over,Both sexes,High blood pressure,43
2020,Canada (excluding territories),65 years and over,Both sexes,Mood disorder,6.6
2020,Canada (excluding territories),65 years and over,Both sexes,"Current smoker, daily or occasional",8.4
2020,Canada (excluding territories),65 years and over,Both sexes,"Current smoker, daily",6.9
2020,Canada (excluding territories),65 years and over,Both sexes,"Cannabis use, past 12 months",8.3
2020,Canada (excluding territories),65 years and over,Both sexes,"Cannabis frequency of use in the past months, daily or almost daily",2.9
2020,Canada (excluding territories),65 years and over,Both sexes,Heavy drinking,7.4
2020,Canada (excluding territories),65 years and over,Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",40.3
2020,Canada (excluding territories),65 years and over,Both sexes,Breast milk feeding initiation,NA
2020,Canada (excluding territories),65 years and over,Both sexes,"Exclusive breastfeeding, at least 6 months",NA
2020,Canada (excluding territories),65 years and over,Both sexes,"Fruit and vegetable consumption, 5 times or more per day",29
2020,Canada (excluding territories),65 years and over,Both sexes,"Sense of belonging to local community, somewhat strong or very strong",75.8
2020,Canada (excluding territories),65 years and over,Both sexes,"Life satisfaction, satisfied or very satisfied",91.2
2020,Canada (excluding territories),65 years and over,Both sexes,Has a regular healthcare provider,93.9
2020,Canada (excluding territories),65 years and over,Both sexes,Contact with a medical doctor in the past 12 months,NA
2020,Canada (excluding territories),65 years and over,Both sexes,Influenza immunization in the past 12 months,64.7
2020,Canada (excluding territories),65 years and over,Males,"Perceived health, very good or excellent",49
2020,Canada (excluding territories),65 years and over,Males,"Perceived health, fair or poor",19
2020,Canada (excluding territories),65 years and over,Males,"Perceived mental health, very good or excellent",73.5
2020,Canada (excluding territories),65 years and over,Males,"Perceived mental health, fair or poor",4.9
2020,Canada (excluding territories),65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",8.6
2020,Canada (excluding territories),65 years and over,Males,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",42.7
2020,Canada (excluding territories),65 years and over,Males,"Body mass index, adjusted self-reported, adult (18 years and over), obese",28.6
2020,Canada (excluding territories),65 years and over,Males,Arthritis (15 years and over),38
2020,Canada (excluding territories),65 years and over,Males,Diabetes,21
2020,Canada (excluding territories),65 years and over,Males,Asthma,6.3
2020,Canada (excluding territories),65 years and over,Males,Chronic obstructive pulmonary disease (COPD; 35 years and over),7.3
2020,Canada (excluding territories),65 years and over,Males,High blood pressure,42.5
2020,Canada (excluding territories),65 years and over,Males,Mood disorder,5.1
2020,Canada (excluding territories),65 years and over,Males,"Current smoker, daily or occasional",9.6
2020,Canada (excluding territories),65 years and over,Males,"Current smoker, daily",8
2020,Canada (excluding territories),65 years and over,Males,"Cannabis use, past 12 months",10.5
2020,Canada (excluding territories),65 years and over,Males,"Cannabis frequency of use in the past months, daily or almost daily",3.9
2020,Canada (excluding territories),65 years and over,Males,Heavy drinking,10.4
2020,Canada (excluding territories),65 years and over,Males,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",45
2020,Canada (excluding territories),65 years and over,Males,"Fruit and vegetable consumption, 5 times or more per day",23
2020,Canada (excluding territories),65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",75.9
2020,Canada (excluding territories),65 years and over,Males,"Life satisfaction, satisfied or very satisfied",92
2020,Canada (excluding territories),65 years and over,Males,Has a regular healthcare provider,93.5
2020,Canada (excluding territories),65 years and over,Males,Contact with a medical doctor in the past 12 months,NA
2020,Canada (excluding territories),65 years and over,Males,Influenza immunization in the past 12 months,63.8
2020,Canada (excluding territories),65 years and over,Females,"Perceived health, very good or excellent",50.8
2020,Canada (excluding territories),65 years and over,Females,"Perceived health, fair or poor",17.8
2020,Canada (excluding territories),65 years and over,Females,"Perceived mental health, very good or excellent",68.9
2020,Canada (excluding territories),65 years and over,Females,"Perceived mental health, fair or poor",6
2020,Canada (excluding territories),65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",11.7
2020,Canada (excluding territories),65 years and over,Females,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",35.5
2020,Canada (excluding territories),65 years and over,Females,"Body mass index, adjusted self-reported, adult (18 years and over), obese",28.1
2020,Canada (excluding territories),65 years and over,Females,Arthritis (15 years and over),52.7
2020,Canada (excluding territories),65 years and over,Females,Diabetes,15.6
2020,Canada (excluding territories),65 years and over,Females,Asthma,9.4
2020,Canada (excluding territories),65 years and over,Females,Chronic obstructive pulmonary disease (COPD; 35 years and over),7.7
2020,Canada (excluding territories),65 years and over,Females,High blood pressure,43.3
2020,Canada (excluding territories),65 years and over,Females,Mood disorder,7.9
2020,Canada (excluding territories),65 years and over,Females,"Current smoker, daily or occasional",7.4
2020,Canada (excluding territories),65 years and over,Females,"Current smoker, daily",6
2020,Canada (excluding territories),65 years and over,Females,"Cannabis use, past 12 months",6.4
2020,Canada (excluding territories),65 years and over,Females,"Cannabis frequency of use in the past months, daily or almost daily",2.1
2020,Canada (excluding territories),65 years and over,Females,Heavy drinking,4.7
2020,Canada (excluding territories),65 years and over,Females,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",36.3
2020,Canada (excluding territories),65 years and over,Females,Breast milk feeding initiation,NA
2020,Canada (excluding territories),65 years and over,Females,"Exclusive breastfeeding, at least 6 months",NA
2020,Canada (excluding territories),65 years and over,Females,"Fruit and vegetable consumption, 5 times or more per day",34.1
2020,Canada (excluding territories),65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",75.7
2020,Canada (excluding territories),65 years and over,Females,"Life satisfaction, satisfied or very satisfied",90.6
2020,Canada (excluding territories),65 years and over,Females,Has a regular healthcare provider,94.3
2020,Canada (excluding territories),65 years and over,Females,Contact with a medical doctor in the past 12 months,NA
2020,Canada (excluding territories),65 years and over,Females,Influenza immunization in the past 12 months,65.4
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Perceived health, very good or excellent",63.6
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Perceived health, fair or poor",12.6
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Perceived mental health, very good or excellent",69.1
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Perceived mental health, fair or poor",8.3
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",13
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",35.3
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Body mass index, adjusted self-reported, adult (18 years and over), obese",41.9
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Body mass index, self-reported, youth (12 to 17 years old), overweight or obese",26.3
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,Arthritis (15 years and over),27.7
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,Diabetes,11.4
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,Asthma,9.1
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,Chronic obstructive pulmonary disease (COPD; 35 years and over),5.5
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,High blood pressure,23.9
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,Mood disorder,10.4
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Current smoker, daily or occasional",19
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Current smoker, daily",13.1
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Cannabis use, past 12 months",21.8
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Cannabis frequency of use in the past months, daily or almost daily",5.7
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,Heavy drinking,21
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",50.4
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,"Self-reported physical activity, average 60 minutes per day, youth (12 to 17 years old)",46.9
